PropertyID,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,Floor_Group,Year_Built,Sqft_Above,Sqft_Basement
3261,2,1,1040,7372,1,1 Floor,1939,840,200
3262,3,1,880,5375,1,1 Floor,1924,880,0
3263,3,1,1400,7066,1,1 Floor,1957,1400,0
3264,4,2.5,2600,7200,2,2 Floors,1962,2600,0
3265,3,1.75,1590,2500,1.5,1.5 Floors,1908,1190,400
3266,3,2.25,1610,7084,1,1 Floor,1968,1280,330
3267,4,2,1390,4500,1.5,1.5 Floors,1908,1390,0
3268,3,3.25,3710,38509,2,2 Floors,1998,3710,0
3269,4,1.75,2360,11300,1,1 Floor,1974,2360,0
3270,3,1,1440,10330,1,1 Floor,1952,1440,0
3271,3,1.75,1400,5750,1,1 Floor,1915,1100,300
3272,4,2.5,4600,67369,2,2 Floors,1990,4600,0
3273,3,2.25,2100,8276,2,2 Floors,1979,2100,0
3274,4,1.75,2010,12044,1,1 Floor,1982,2010,0
3275,2,2.25,2550,6000,2,2 Floors,1902,1860,690
3276,2,2.5,1240,3649,2,2 Floors,1986,1240,0
3277,3,2.25,2090,9163,1,1 Floor,1975,1460,630
3278,5,2.5,2770,8100,2,2 Floors,2002,2770,0
3279,3,2.5,3560,11448,2,2 Floors,1997,3560,0
3280,3,1,1240,4080,1,1 Floor,1925,1240,0
3281,2,1.75,1640,4080,1,1 Floor,1921,840,800
3282,5,3.75,3940,13738,1.5,1.5 Floors,1951,3940,0
3283,5,2.5,3150,50094,2,2 Floors,1969,3150,0
3284,4,3,2550,5300,2,2 Floors,1908,1720,830
3285,4,3.25,3940,27591,2,2 Floors,2000,3440,500
3286,1,1,580,7200,1,1 Floor,2000,580,0
3287,3,1.75,1330,16000,1,1 Floor,1978,1330,0
3288,2,1,930,5000,1,1 Floor,1926,930,0
3289,3,1,1060,8625,2,2 Floors,1962,1060,0
3290,3,1.5,1180,9048,1,1 Floor,1960,1180,0
3291,4,2.5,1850,6663,2,2 Floors,1990,1850,0
3292,2,1,820,4880,1,1 Floor,1925,820,0
3293,4,2.5,3600,21794,2,2 Floors,1990,3600,0
3294,3,2,1850,8250,1,1 Floor,1952,1150,700
3295,3,2,2240,11250,1,1 Floor,1968,2240,0
3296,3,2.25,1860,15559,2,2 Floors,1963,1860,0
3297,4,2.75,2390,7330,2,2 Floors,1989,2390,0
3298,4,2.5,2040,6034,2,2 Floors,1990,2040,0
3299,3,1.5,1900,5000,1.5,1.5 Floors,1926,1640,260
3300,3,1.5,1900,5000,1.5,1.5 Floors,1926,1640,260
3301,3,1.5,2200,2880,2,2 Floors,1904,1440,760
3302,4,2.25,2280,6660,1.5,1.5 Floors,1940,1960,320
3303,3,1,1090,7315,1,1 Floor,1981,1090,0
3304,1,1,670,5750,1,1 Floor,1942,670,0
3305,3,1,1050,5233,1,1 Floor,1906,1050,0
3306,3,2.25,2090,10733,1,1 Floor,1958,1440,650
3307,3,2.5,2030,7770,2,2 Floors,2003,2030,0
3308,3,2,1250,7995,1,1 Floor,1980,1250,0
3309,4,2.25,2600,6390,1,1 Floor,1978,1390,1210
3310,2,1,640,2500,1,1 Floor,1918,640,0
3311,3,2.5,2120,3742,2,2 Floors,2006,2120,0
3312,3,1,1330,5100,1,1 Floor,1942,900,430
3313,2,1,750,4680,1,1 Floor,1948,750,0
3314,3,2.5,2230,32660,1,1 Floor,1977,2230,0
3315,4,2.5,1890,6156,1,1 Floor,1980,980,910
3316,2,1,820,6366,1,1 Floor,1952,820,0
3317,3,1.75,1880,8424,1,1 Floor,1977,1380,500
3318,4,4.25,2360,57514,2,2 Floors,1939,2360,0
3319,3,2.25,1850,4050,2,2 Floors,1985,1850,0
3320,4,2.5,2310,5362,2,2 Floors,1928,2010,300
3321,3,1.5,2520,37616,1,1 Floor,1955,2520,0
3322,2,1,800,8550,1,1 Floor,1947,800,0
3323,4,1.75,1580,6396,1,1 Floor,1945,790,790
3324,3,2.5,2430,88426,1,1 Floor,1985,1570,860
3325,4,1.75,2350,6200,1.5,1.5 Floors,1946,1410,940
3326,5,3,3800,42316,1.5,1.5 Floors,1984,3800,0
3327,5,3,3670,10583,1,1 Floor,1952,2060,1610
3328,4,2,1780,7350,1,1 Floor,1974,900,880
3329,2,1.5,1295,1093,2,2 Floors,2007,1105,190
3330,3,1,1350,7560,1,1 Floor,1959,950,400
3331,3,2.25,1440,9806,1,1 Floor,1965,1440,0
3332,5,1.75,1320,38125,1,1 Floor,1947,1120,200
3333,2,0.75,700,16828,1,1 Floor,1958,700,0
3334,2,1.75,2510,19141,2,2 Floors,1977,2510,0
3335,3,1,3180,27586,1,1 Floor,1969,1400,1780
3336,2,1,910,4000,1,1 Floor,1918,910,0
3337,3,2,1570,4625,1.5,1.5 Floors,1927,1570,0
3338,3,2.5,2450,7062,2,2 Floors,1993,2450,0
3339,6,2.25,4910,6600,2.5,2.5+ Floors,1910,3580,1330
3340,3,2,1570,5706,1,1 Floor,1998,1570,0
3341,4,2.5,2680,7513,2,2 Floors,1998,2680,0
3342,3,1.75,2090,4725,2,2 Floors,1947,1610,480
3343,3,2,2150,7200,1,1 Floor,1988,2150,0
3344,2,2,1140,1118,2,2 Floors,2009,1040,100
3345,4,3.5,4230,20377,2,2 Floors,1997,4230,0
3346,3,1,1790,6000,1.5,1.5 Floors,1937,1790,0
3347,5,3.5,3100,10200,1,1 Floor,1970,1660,1440
3348,3,2.5,2220,2550,3,2.5+ Floors,1990,2220,0
3349,4,2.5,2370,9679,2,2 Floors,1984,2370,0
3350,4,2.75,4070,115434,2,2 Floors,2002,4070,0
3351,4,1,1790,8400,1,1 Floor,1954,1260,530
3352,3,2.5,1610,3755,2,2 Floors,1987,1610,0
3353,5,2.75,2830,18050,1,1 Floor,1958,1630,1200
3354,3,1,1010,5490,1,1 Floor,1954,1010,0
3355,3,1,1560,3825,1.5,1.5 Floors,1930,1390,170
3356,3,1.5,1330,8636,1,1 Floor,1968,1330,0
3357,4,2.25,2330,10451,2,2 Floors,1965,2330,0
3358,3,1,960,5750,1,1 Floor,1951,960,0
3359,3,2.5,1710,6773,2,2 Floors,1993,1710,0
3360,4,2.25,2230,7200,1,1 Floor,1963,1300,930
3361,3,2,1700,10000,2,2 Floors,1992,1700,0
3362,2,2,1040,4750,1,1 Floor,1950,850,190
3363,3,1.75,1070,8030,1,1 Floor,1966,1070,0
3364,5,2.5,3600,17300,1,1 Floor,1968,2410,1190
3365,4,2.5,2750,8471,2,2 Floors,2003,2750,0
3366,4,1.5,1920,6000,2,2 Floors,1951,1920,0
3367,3,2.25,1770,10000,1,1 Floor,1978,1340,430
3368,4,2.5,2460,5440,2,2 Floors,2003,2460,0
3369,4,2,1550,4815,1.5,1.5 Floors,1909,1550,0
3370,3,2,1460,11481,1,1 Floor,1995,1170,290
3371,4,2.25,2440,9450,1.5,1.5 Floors,1947,2440,0
3372,3,1,1640,6516,1.5,1.5 Floors,1935,1440,200
3373,2,1,1290,4650,1,1 Floor,1906,1290,0
3374,4,3,3150,7778,2,2 Floors,2000,3150,0
3375,2,2.5,2305,5580,1,1 Floor,2007,2305,0
3376,2,1.75,1060,16470,1,1 Floor,1977,1060,0
3377,3,1.75,2060,12558,1,1 Floor,1984,1350,710
3378,2,1,900,7500,1,1 Floor,1940,900,0
3379,4,4.5,3890,5906,2,2 Floors,2004,3060,830
3380,3,1.75,1910,12596,1,1 Floor,1977,1340,570
3381,4,3,2340,7048,1,1 Floor,1979,1340,1000
3382,3,3,2900,11769,2,2 Floors,1997,2900,0
3383,4,2.5,3290,35001,2,2 Floors,1991,3290,0
3384,1,1,630,1362,1,1 Floor,1943,630,0
3385,5,4.75,5410,13431,2,2 Floors,1941,5050,360
3386,4,2.5,4270,43386,1,1 Floor,1991,2680,1590
3387,3,1.5,1700,8050,1,1 Floor,1950,1130,570
3388,2,1,1430,8157,1.5,1.5 Floors,1944,1150,280
3389,4,2.75,2850,7510,2,2 Floors,2008,2850,0
3390,3,2,2160,105415,1,1 Floor,1991,2160,0
3391,2,2,1760,7200,1,1 Floor,1946,880,880
3392,4,1.75,2700,27072,1,1 Floor,1958,1380,1320
3393,2,1,860,6000,1,1 Floor,1945,860,0
3394,2,1,880,3000,1,1 Floor,1927,880,0
3395,2,2.5,1360,1349,2,2 Floors,1997,1050,310
3396,2,2.5,1770,1853,3,2.5+ Floors,2007,1770,0
3397,3,2,2030,24829,1,1 Floor,1979,1220,810
3398,2,1,1180,9350,1,1 Floor,1918,1180,0
3399,4,2,2430,199940,1,1 Floor,1961,1310,1120
3400,3,1,1300,8266,1,1 Floor,1953,1300,0
3401,4,2.5,2360,43088,2,2 Floors,1977,2360,0
3402,3,1.5,1200,15606,1,1 Floor,1985,1200,0
3403,2,1,1000,16524,1,1 Floor,1913,1000,0
3404,2,1.5,1556,20000,1,1 Floor,1957,1556,0
3405,3,2.5,1890,3880,1.5,1.5 Floors,1915,1460,430
3406,3,1.75,1810,5733,1,1 Floor,1926,1010,800
3407,4,2.5,2730,10753,2,2 Floors,1991,2730,0
3408,4,3.75,3070,5850,2,2 Floors,1927,2400,670
3409,4,2.25,2080,12007,1,1 Floor,1979,1220,860
3410,4,2,1620,7992,2,2 Floors,1975,1620,0
3411,2,1.75,1150,2723,1,1 Floor,1923,770,380
3412,2,1,1250,3825,1,1 Floor,1929,850,400
3413,3,1.5,1430,8000,1,1 Floor,1948,1430,0
3414,2,1,790,7128,1,1 Floor,1944,790,0
3415,3,1,1200,9322,1.5,1.5 Floors,1954,1200,0
3416,2,1.75,2110,9519,1,1 Floor,1948,2110,0
3417,4,2,3160,11193,1,1 Floor,1942,2410,750
3418,4,1.75,2700,7875,1.5,1.5 Floors,1968,2700,0
3419,2,1,820,7475,1,1 Floor,1945,820,0
3420,4,2.5,1800,8432,1,1 Floor,1960,1200,600
3421,5,1.5,1750,12491,1,1 Floor,1961,1390,360
3422,3,2,1540,67953,1,1 Floor,1997,1540,0
3423,3,1,1130,7800,1,1 Floor,1952,1130,0
3424,3,1,1500,9416,1,1 Floor,1952,1500,0
3425,2,1.75,1600,5795,1.5,1.5 Floors,1940,1600,0
3426,3,2,1200,5029,1,1 Floor,1937,880,320
3427,3,2,1690,5100,1.5,1.5 Floors,1907,1690,0
3428,4,2.5,2270,7665,2,2 Floors,1986,2270,0
3429,4,2.5,1910,5000,2,2 Floors,2005,1910,0
3430,3,1.5,1640,2720,1.5,1.5 Floors,1929,1640,0
3431,4,2.5,2120,6497,2,2 Floors,2003,2120,0
3432,3,1.5,1400,8840,1,1 Floor,1952,1400,0
3433,2,1,760,6000,1,1 Floor,1950,760,0
3434,3,1,1070,3713,1,1 Floor,1917,1070,0
3435,3,1.75,1460,9998,1,1 Floor,1958,960,500
3436,3,1.5,1280,16738,1.5,1.5 Floors,1932,1280,0
3437,3,2.25,1650,4859,2,2 Floors,1988,1650,0
3438,3,2,1260,4125,1,1 Floor,1998,1260,0
3439,3,2.5,2200,20000,1,1 Floor,1952,1400,800
3440,4,2.5,3560,15450,1,1 Floor,1977,2060,1500
3441,2,1.5,1140,2500,1,1 Floor,1988,630,510
3442,4,2.5,2550,7312,2,2 Floors,1988,2550,0
3443,3,2.5,1553,1991,3,2.5+ Floors,2014,1553,0
3444,2,1,1140,7200,1,1 Floor,1923,1140,0
3445,2,1,790,6426,1,1 Floor,1944,790,0
3446,4,1.75,2130,5080,1.5,1.5 Floors,1914,2130,0
3447,3,1,1390,21262,1,1 Floor,1958,1390,0
3448,4,3.5,4000,15253,2,2 Floors,2007,4000,0
3449,4,2,1520,7983,1,1 Floor,1967,1520,0
3450,2,1,1657,5031,2,2 Floors,1910,1657,0
3451,3,1.75,1680,8460,1,1 Floor,1976,1180,500
3452,4,2.25,2270,5102,1,1 Floor,1954,1340,930
3453,2,2.5,2470,609,3,2.5+ Floors,2011,1910,560
3454,2,2,1240,2500,2,2 Floors,1985,1240,0
3455,3,2,1740,41275,1,1 Floor,1974,1740,0
3456,5,3.5,4090,290980,1,1 Floor,2002,2920,1170
3457,4,2.75,2520,12500,2,2 Floors,1979,1720,800
3458,5,1,1340,11198,1.5,1.5 Floors,1934,1340,0
3459,3,1,1640,9750,1,1 Floor,1968,1640,0
3460,4,2.5,3000,10920,1,1 Floor,1969,1550,1450
3461,3,1,1210,3720,2,2 Floors,1930,1210,0
3462,3,1,1810,13068,1,1 Floor,1941,1360,450
3463,4,2.75,2200,9676,1,1 Floor,1979,1500,700
3464,3,1.75,2200,14630,1.5,1.5 Floors,1948,2200,0
3465,5,3,2350,6480,2,2 Floors,1924,1650,700
3466,3,1.5,1090,10454,1,1 Floor,1963,1090,0
3467,3,1.75,2280,77972,1,1 Floor,1977,1460,820
3468,0,1.5,1430,1650,3,2.5+ Floors,1999,1430,0
3469,2,1,1520,3360,1,1 Floor,1927,830,690
3470,3,2.25,1620,7150,1,1 Floor,1950,1280,340
3471,3,2,1510,3750,1.5,1.5 Floors,1928,1510,0
3472,5,2.5,3001,5710,2,2 Floors,2006,3001,0
3473,4,1.5,2020,6000,1,1 Floor,1953,1010,1010
3474,3,2,1380,4500,1,1 Floor,2008,1380,0
3475,3,1.5,1520,4288,1,1 Floor,1949,1020,500
3476,2,1.75,1090,4590,1,1 Floor,1915,790,300
3477,5,3.75,4220,15959,2,2 Floors,2004,4220,0
3478,3,2.25,2520,12000,1,1 Floor,1978,2520,0
3479,3,2,1760,5000,1,1 Floor,1920,960,800
3480,2,1,930,6600,1,1 Floor,1957,930,0
3481,4,2.5,2600,11542,1.5,1.5 Floors,1939,2200,400
3482,3,2.25,2180,11100,1,1 Floor,1979,1700,480
3483,3,2.5,1910,3075,2,2 Floors,2001,1910,0
3484,3,1.75,1100,5525,1,1 Floor,1968,1100,0
3485,3,1.75,1760,235224,1,1 Floor,1973,1760,0
3486,2,1,700,3180,1,1 Floor,1951,480,220
3487,3,1,1080,10200,1,1 Floor,1962,1080,0
3488,3,1,1070,22489,1,1 Floor,1967,1070,0
3489,3,1.5,1460,8710,1,1 Floor,1955,1460,0
3490,1,1,1050,7583,1,1 Floor,1947,1050,0
3491,4,2.75,3160,42733,2,2 Floors,1995,3160,0
3492,4,1,1400,6739,1,1 Floor,1954,1000,400
3493,4,3,3120,157875,2,2 Floors,1977,3120,0
3494,2,1,720,212137,1,1 Floor,1982,720,0
3495,3,3,2840,206910,2,2 Floors,1999,2840,0
3496,2,1,1220,2500,1,1 Floor,1910,770,450
3497,4,3,2820,2850,1.5,1.5 Floors,1928,1860,960
3498,2,1,840,5000,1,1 Floor,1908,840,0
3499,3,2,1610,5100,1.5,1.5 Floors,1940,1610,0
3500,4,3.25,1860,4356,2,2 Floors,1917,1860,0
3501,4,1.75,2260,17711,1,1 Floor,1968,2260,0
3502,4,2.75,2450,14803,2,2 Floors,1988,2450,0
3503,2,1,850,3276,1,1 Floor,1910,850,0
3504,3,1,1800,7200,1,1 Floor,1964,1020,780
3505,4,1.75,1230,7890,1,1 Floor,1950,1090,140
3506,4,2.25,2060,8540,1,1 Floor,1967,1540,520
3507,4,2.25,2750,6180,1,1 Floor,1948,1500,1250
3508,2,1,1120,9912,1,1 Floor,1980,1120,0
3509,4,2.5,3010,11393,2,2 Floors,2005,3010,0
3510,4,1.5,1580,5000,1.5,1.5 Floors,1945,1390,190
3511,4,2.5,2630,5379,2,2 Floors,2004,2630,0
3512,2,1,790,5800,1,1 Floor,1943,790,0
3513,4,2.75,3110,35235,2,2 Floors,1983,3110,0
3514,3,1.75,2130,5489,1,1 Floor,1999,1370,760
3515,4,3.75,4520,9240,1.5,1.5 Floors,1992,3270,1250
3516,3,2.5,1600,9830,2,2 Floors,1993,1600,0
3517,4,1.75,1950,12500,1,1 Floor,1963,1330,620
3518,4,3,2010,8171,2,2 Floors,1973,2010,0
3519,4,1.75,2550,8976,1,1 Floor,1978,1300,1250
3520,5,3.75,5340,10655,2.5,2.5+ Floors,1912,3740,1600
3521,4,2,2000,46902,2,2 Floors,1978,2000,0
3522,3,2.25,2170,5001,2,2 Floors,2014,2170,0
3523,3,1,1550,6840,1.5,1.5 Floors,1918,1550,0
3524,6,3,2790,4550,2.5,2.5+ Floors,1907,2790,0
3525,3,1.75,1980,273556,1,1 Floor,1956,1040,940
3526,2,1.5,1190,1236,3,2.5+ Floors,2005,1190,0
3527,5,2.75,3650,20150,1,1 Floor,1975,2360,1290
3528,3,1,1510,4350,1.5,1.5 Floors,1913,1510,0
3529,3,2,1200,6074,1,1 Floor,1968,1200,0
3530,5,3,2830,8854,1,1 Floor,1979,1500,1330
3531,4,2,1650,6000,1,1 Floor,1959,1000,650
3532,4,1.5,1710,4600,1.5,1.5 Floors,1924,1710,0
3533,3,1,1740,4400,1.5,1.5 Floors,1924,1740,0
3534,3,1.75,1840,10723,1,1 Floor,1974,1220,620
3535,3,1.5,1820,8585,1,1 Floor,1962,1820,0
3536,5,3.75,3860,6901,2,2 Floors,2003,3860,0
3537,3,1.5,1810,349351,1.5,1.5 Floors,2002,1810,0
3538,2,2,1030,2271,3,2.5+ Floors,1999,1030,0
3539,4,1,1410,7693,1.5,1.5 Floors,1953,1410,0
3540,5,2.5,2140,15950,1,1 Floor,1968,1370,770
3541,6,1.5,1930,8400,1,1 Floor,1971,1030,900
3542,6,1.5,1930,8400,1,1 Floor,1971,1030,900
3543,4,3.5,1930,5400,1.5,1.5 Floors,1920,1930,0
3544,4,2.5,2210,7214,2,2 Floors,2003,2210,0
3545,4,1,1360,11175,1,1 Floor,1961,1360,0
3546,3,1.75,1830,7969,1,1 Floor,1950,930,900
3547,3,2.25,2120,6710,1,1 Floor,1959,1420,700
3548,4,2.5,2700,4590,2,2 Floors,2002,2700,0
3549,4,2.5,3160,35225,2,2 Floors,1992,2250,910
3550,4,2.25,2770,13129,2,2 Floors,1979,2770,0
3551,3,2.5,2240,41339,1,1 Floor,1945,2240,0
3552,4,2.5,2570,6466,2,2 Floors,1999,2570,0
3553,2,1,880,12000,1,1 Floor,1939,880,0
3554,3,2.25,1820,9670,2,2 Floors,1984,1820,0
3555,4,2.25,1660,7184,1,1 Floor,1963,1110,550
3556,4,3,2200,10800,1,1 Floor,1960,2200,0
3557,4,1,1640,3844,1.5,1.5 Floors,1928,1460,180
3558,4,2,1650,3504,1,1 Floor,1951,760,890
3559,3,1.75,1420,5170,1,1 Floor,1963,1420,0
3560,3,1,1270,3840,1.5,1.5 Floors,1926,1270,0
3561,3,1,1070,4000,1,1 Floor,1971,1070,0
3562,2,1,1060,3040,1,1 Floor,1924,860,200
3563,3,2.25,2190,7149,1,1 Floor,1963,1240,950
3564,3,2.25,1940,217800,2,2 Floors,1990,1940,0
3565,3,2.5,1300,877,2,2 Floors,2008,1060,240
3566,3,1.5,1330,12500,1,1 Floor,1966,1330,0
3567,3,2.25,1940,9100,1,1 Floor,1966,1630,310
3568,3,1.75,2100,15480,1,1 Floor,1983,2100,0
3569,3,1,1290,5500,1,1 Floor,1951,980,310
3570,2,1.75,1560,1750,1,1 Floor,1904,780,780
3571,3,1.75,2630,6500,1,1 Floor,1958,1330,1300
3572,3,2.5,2100,6021,2,2 Floors,1992,2100,0
3573,3,2.75,2070,54557,2,2 Floors,1996,2070,0
3574,4,2.5,2960,28005,2,2 Floors,1989,2960,0
3575,2,2,1300,3608,1,1 Floor,2004,1300,0
3576,4,2.5,2520,7731,2,2 Floors,1994,2520,0
3577,3,1,1150,6000,1.5,1.5 Floors,1927,1150,0
3578,4,2,2030,9600,1.5,1.5 Floors,1947,1430,600
3579,3,1.5,1880,7400,1,1 Floor,1968,1480,400
3580,2,1,2320,11250,2,2 Floors,1942,2320,0
3581,2,1,1050,7500,1.5,1.5 Floors,1910,1050,0
3582,4,2.5,3030,13068,2,2 Floors,1978,3030,0
3583,1,0.75,530,33278,1,1 Floor,1950,530,0
3584,3,1.5,1090,9600,1,1 Floor,1968,1090,0
3585,3,2.25,2220,4060,1,1 Floor,1993,1330,890
3586,3,2.25,1430,5999,2,2 Floors,1987,1430,0
3587,4,4.5,3780,6000,2,2 Floors,1910,2770,1010
3588,2,1,1560,4920,1,1 Floor,1947,780,780
3589,4,2.25,2220,4200,1.5,1.5 Floors,1932,1310,910
3590,3,1.5,1140,8340,1,1 Floor,1960,1140,0
3591,4,2.5,2540,11100,1,1 Floor,1957,2540,0
3592,3,2.25,1440,6232,2,2 Floors,1985,1440,0
3593,3,2.25,1570,9500,1,1 Floor,1977,1070,500
3594,4,2.25,1860,9576,1,1 Floor,1962,1400,460
3595,5,3,2440,4750,1,1 Floor,2006,1450,990
3596,4,2.5,2100,8800,1,1 Floor,1960,1240,860
3597,4,2.5,2150,27540,2,2 Floors,1997,2150,0
3598,3,2.5,2440,18674,2,2 Floors,1994,2440,0
3599,5,1.5,1930,7480,2,2 Floors,1966,1930,0
3600,4,2,1830,9610,1,1 Floor,1963,1830,0
3601,4,3.5,1850,6519,2,2 Floors,1986,1130,720
3602,4,3.5,3210,5000,3,2.5+ Floors,2014,3210,0
3603,1,1,1090,5250,1,1 Floor,1927,980,110
3604,3,1.5,1870,3300,2,2 Floors,1906,1870,0
3605,3,2.25,1920,8412,1,1 Floor,1977,1460,460
3606,2,1,700,4350,1,1 Floor,1943,700,0
3607,4,2.25,3380,9900,1,1 Floor,1969,1690,1690
3608,5,2.5,2430,6168,2,2 Floors,2007,2430,0
3609,3,1.75,1950,17400,1,1 Floor,1976,1210,740
3610,2,1,900,7500,1,1 Floor,1961,900,0
3611,3,2.5,2060,8893,2,2 Floors,1987,2060,0
3612,4,2,2180,10447,1,1 Floor,1969,1280,900
3613,4,2.25,2140,9377,2,2 Floors,1986,2140,0
3614,6,1,1730,2760,1.5,1.5 Floors,1918,1250,480
3615,4,2.5,3140,12591,2,2 Floors,1993,3140,0
3616,4,4.25,3010,4887,2,2 Floors,1951,1940,1070
3617,2,1.5,800,1196,2,2 Floors,2003,800,0
3618,3,2.5,3300,11570,2,2 Floors,1994,3300,0
3619,2,1,1530,4370,1,1 Floor,1946,1130,400
3620,2,1,760,5280,1,1 Floor,1946,760,0
3621,5,3,2450,4591,2,2 Floors,1994,2450,0
3622,2,1,1000,31838,1,1 Floor,1962,1000,0
3623,2,1,840,7425,1,1 Floor,1952,840,0
3624,3,1.5,1380,4290,1,1 Floor,1955,1080,300
3625,3,1.5,1380,4290,1,1 Floor,1955,1080,300
3626,4,2,2020,48693,1.5,1.5 Floors,1949,2020,0
3627,2,1,1260,5000,1,1 Floor,1951,1040,220
3628,3,1.75,1440,7112,1,1 Floor,1979,1180,260
3629,4,1.75,1540,8311,1,1 Floor,1950,1540,0
3630,4,1,1060,7200,1,1 Floor,1925,880,180
3631,4,1.75,1900,10297,1,1 Floor,1966,1900,0
3632,3,1.75,2870,26500,1.5,1.5 Floors,1948,2870,0
3633,3,1,1050,5500,1,1 Floor,1920,930,120
3634,3,2.75,1840,68479,1,1 Floor,1989,1340,500
3635,5,2.75,3000,9473,1,1 Floor,1966,1500,1500
3636,3,2,1200,10212,1.5,1.5 Floors,1949,1200,0
3637,3,1.5,1840,10125,1,1 Floor,1959,1220,620
3638,4,2.5,2790,7673,2,2 Floors,1989,2790,0
3639,3,1,970,9360,1,1 Floor,1942,970,0
3640,4,1,1070,7467,1.5,1.5 Floors,1944,1070,0
3641,2,1,900,5160,1,1 Floor,1952,900,0
3642,4,4,2680,6000,1,1 Floor,1962,1380,1300
3643,3,2.5,2000,22000,2,2 Floors,1979,2000,0
3644,3,1.5,1660,8797,1,1 Floor,1956,1660,0
3645,4,1.5,1770,6014,1.5,1.5 Floors,1946,1240,530
3646,3,2,1230,6802,1.5,1.5 Floors,1940,1230,0
3647,3,1,1740,10875,1,1 Floor,1962,1020,720
3648,3,2,1710,8910,1,1 Floor,1953,1710,0
3649,6,2,2020,7071,1,1 Floor,1979,1010,1010
3650,4,2.5,2410,9886,1,1 Floor,1975,1990,420
3651,4,2.75,2310,14745,1,1 Floor,1993,1410,900
3652,5,2.5,2400,4548,2,2 Floors,2003,2400,0
3653,5,2,3160,3990,1.5,1.5 Floors,1923,1870,1290
3654,3,1,1560,14333,1,1 Floor,1953,1560,0
3655,3,2.5,1770,6187,2,2 Floors,1992,1770,0
3656,3,2,1600,13200,1,1 Floor,1990,1600,0
3657,3,1.75,1330,13102,1,1 Floor,1968,1330,0
3658,4,2.5,2970,29163,2,2 Floors,1993,2970,0
3659,3,1,1020,10200,1,1 Floor,1954,1020,0
3660,3,2.5,2490,4904,2,2 Floors,2003,2490,0
3661,5,2,1700,7314,1,1 Floor,1956,1000,700
3662,1,1,850,6567,1,1 Floor,1940,850,0
3663,3,1.75,1250,13775,1,1 Floor,1990,1250,0
3664,2,1,610,4560,1,1 Floor,1918,610,0
3665,4,3.5,3700,13175,2,2 Floors,1989,3700,0
3666,3,1,950,10080,1,1 Floor,1954,950,0
3667,4,2.5,3860,5130,2,2 Floors,2004,2930,930
3668,3,3.5,1360,1275,2,2 Floors,2007,1240,120
3669,4,2.5,3890,34513,2,2 Floors,1996,3890,0
3670,3,2.25,1680,9090,1,1 Floor,1959,1130,550
3671,3,2.5,1520,7200,2,2 Floors,1985,1520,0
3672,3,2,2420,208652,1.5,1.5 Floors,2005,2420,0
3673,5,2.75,3890,9130,2,2 Floors,2004,3890,0
3674,5,1.5,2940,13425,1,1 Floor,1955,1470,1470
3675,3,1.75,1350,8737,1,1 Floor,1966,1350,0
3676,3,2.25,2190,45738,1,1 Floor,1990,2190,0
3677,3,2.25,2280,5750,1,1 Floor,1985,1150,1130
3678,2,2,1070,4500,1,1 Floor,1932,910,160
3679,5,2.25,2540,3750,1.5,1.5 Floors,1925,1510,1030
3680,4,2.25,2270,8480,1,1 Floor,1973,1310,960
3681,2,1,1220,7250,1,1 Floor,1914,1220,0
3682,3,1.75,1890,5000,1,1 Floor,2003,1890,0
3683,4,2,1990,4740,1,1 Floor,1926,1080,910
3684,3,1,1220,6000,1,1 Floor,1968,1220,0
3685,3,3,2640,5978,2,2 Floors,2012,2640,0
3686,3,1.75,1480,9603,1,1 Floor,1952,1480,0
3687,3,2,2320,9420,1,1 Floor,1952,2320,0
3688,4,1.75,2410,6000,1.5,1.5 Floors,1911,2410,0
3689,4,2.75,2090,13500,1,1 Floor,1949,2090,0
3690,3,1,920,3532,1,1 Floor,1910,920,0
3691,3,0.75,850,8573,1,1 Floor,1945,600,250
3692,3,1,1130,9907,1,1 Floor,1954,1130,0
3693,3,1,1260,7265,1,1 Floor,1954,1260,0
3694,4,2,2090,10800,1,1 Floor,1951,2090,0
3695,3,2,2020,7260,1.5,1.5 Floors,1926,1180,840
3696,3,2.25,1970,4564,1,1 Floor,1959,1470,500
3697,3,1.75,1820,9545,1,1 Floor,1976,1230,590
3698,3,1.5,1840,5000,1.5,1.5 Floors,1915,1340,500
3699,4,1.75,2100,10358,1,1 Floor,1959,1280,820
3700,4,2,1770,5000,2,2 Floors,1906,1770,0
3701,3,2,1110,7231,1,1 Floor,1991,1110,0
3702,4,2.75,2090,8400,1,1 Floor,1976,1240,850
3703,4,1.75,2080,8215,2,2 Floors,1948,2080,0
3704,3,3.25,1400,1343,2,2 Floors,2005,1160,240
3705,3,1,1060,8040,1,1 Floor,1949,1060,0
3706,2,1,720,5913,1,1 Floor,1920,720,0
3707,3,2.75,1100,750,2,2 Floors,2008,780,320
3708,3,1,1010,9576,1,1 Floor,1967,1010,0
3709,4,4.75,5230,89298,2.5,2.5+ Floors,2002,5230,0
3710,4,1.75,2420,7672,1,1 Floor,1979,1480,940
3711,3,1.5,1200,7236,1,1 Floor,1975,1200,0
3712,3,1.5,1950,1963,3,2.5+ Floors,2002,1950,0
3713,3,2.25,1870,7403,1,1 Floor,1950,1870,0
3714,4,2.25,1310,8400,1,1 Floor,1966,1310,0
