PropertyID,Price,GradeGroup,Grade,Waterfront_Label,View,Condition,Zipcode,Year_Renovated
3160,431000, Average ,7,No,0,4,98166,0
3161,485000, Good ,8,No,1,3,98177,0
3162,780000, Good ,8,No,2,4,98117,0
3163,720000, Good ,8,No,2,3,98136,0
3164,415000, Average ,7,No,0,3,98072,0
3165,480000, Average ,7,No,0,3,98117,0
3166,452250, Average ,7,No,0,4,98028,0
3167,316000, Good ,8,No,0,3,98023,0
3168,700000, Below Average ,6,Yes,4,3,98178,0
3169,285000, Average ,7,No,1,3,98118,2004
3170,575000, Average ,7,No,0,5,98115,0
3171,590000, Good ,8,No,2,4,98166,0
3172,587500, Good ,8,No,2,3,98166,0
3173,364000, Good ,8,No,0,4,98155,0
3174,490000, Good ,8,No,0,3,98074,0
3175,410000, Good ,8,No,0,4,98027,0
3176,520000, Good ,9,No,0,3,98029,0
3177,389000, Average ,7,No,0,4,98133,0
3178,450000, Average ,7,No,0,3,98119,0
3179,325000, Average ,7,No,0,3,98031,0
3180,660000, Average ,7,No,0,3,98103,0
3181,850000, Excellent ,10,No,0,3,98136,0
3182,285000, Average ,7,No,0,3,98042,0
3183,395000, Average ,7,No,0,4,98107,0
3184,440000, Average ,7,No,0,3,98103,0
3185,249000, Below Average ,6,No,0,5,98056,0
3186,635000, Good ,8,No,0,4,98105,0
3187,515000, Good ,9,No,0,3,98001,0
3188,1400000, Good ,9,No,0,4,98112,0
3189,200000, Below Average ,6,No,0,3,98166,0
3190,1135000, Good ,9,No,3,3,98136,2014
3191,445000, Below Average ,6,No,2,3,98126,0
3192,555000, Average ,7,No,0,4,98117,0
3193,537000, Average ,7,No,0,4,98116,0
3194,315000, Average ,7,No,0,4,98055,0
3195,805000, Good ,9,No,0,3,98075,0
3196,414000, Good ,8,No,0,4,98023,0
3197,375000, Average ,7,No,0,3,98144,0
3198,401000, Good ,8,No,0,3,98125,0
3199,210000, Average ,7,No,0,3,98198,0
3200,365000, Average ,7,No,0,4,98115,0
3201,178000, Average ,7,No,0,3,98178,0
3202,710000, Average ,7,No,0,4,98112,0
3203,255000, Below Average ,6,No,0,1,98146,0
3204,528000, Good ,8,No,0,3,98077,0
3205,537000, Excellent ,10,No,3,3,98092,0
3206,442000, Average ,7,No,0,3,98116,0
3207,375000, Average ,7,No,0,3,98014,2006
3208,637250, Good ,9,No,0,3,98052,0
3209,427500, Average ,7,No,0,5,98136,0
3210,700000, Good ,8,No,0,3,98053,0
3211,680000, Average ,7,No,0,4,98116,0
3212,393820, Average ,7,No,0,3,98115,0
3213,525000, Average ,7,No,0,5,98108,0
3214,505000, Average ,7,No,0,2,98117,0
3215,555565, Average ,7,No,1,4,98033,0
3216,650000, Average ,7,No,0,4,98177,0
3217,632500, Good ,8,No,0,3,98065,0
3218,269000, Average ,7,No,0,3,98038,0
3219,405000, Average ,7,No,0,3,98034,0
3220,845000, Excellent ,10,No,0,3,98077,0
3221,234000, Average ,7,No,0,4,98032,0
3222,638000, Average ,7,No,0,4,98107,0
3223,290000, Average ,7,No,0,3,98045,0
3224,262000, Low ,3,No,0,5,98022,0
3225,270000, Good ,8,No,0,3,98042,0
3226,875000, Good ,9,No,0,4,98117,0
3227,299000, Good ,8,No,0,4,98032,0
3228,551000, Average ,7,No,0,5,98027,0
3229,350000, Average ,7,No,1,3,98166,1986
3230,1901000, Excellent ,10,No,2,3,98004,0
3231,511718, Below Average ,6,No,0,3,98117,0
3232,965000, Good ,9,No,0,5,98027,0
3233,475000, Average ,7,No,0,3,98011,0
3234,1062000, Good ,8,No,2,5,98117,0
3235,252000, Below Average ,6,No,0,4,98070,0
3236,580000, Good ,8,No,0,5,98166,0
3237,374950, Good ,8,No,0,3,98144,0
3238,739000, Good ,9,No,2,4,98056,0
3239,271000, Average ,7,No,0,5,98031,0
3240,230000, Below Average ,6,No,0,3,98168,0
3241,210000, Average ,7,No,0,3,98023,0
3242,350000, Average ,7,No,0,4,98166,0
3243,491500, Average ,7,No,0,4,98034,0
3244,325000, Average ,7,No,0,4,98045,0
3245,190000, Average ,7,No,0,3,98038,0
3246,658600, Average ,7,No,0,4,98117,0
3247,299950, Average ,7,No,0,3,98168,0
3248,464000, Below Average ,6,No,0,3,98122,0
3249,308000, Below Average ,6,No,0,3,98168,0
3250,625000, Below Average ,6,No,0,3,98033,0
3251,240000, Average ,7,No,0,4,98032,0
3252,530000, Good ,9,No,0,3,98042,0
3253,1000000, Good ,8,Yes,4,5,98006,1963
3254,439000, Average ,7,No,0,3,98122,0
3255,575000, Below Average ,6,No,0,4,98133,0
3256,418000, Average ,7,No,0,3,98155,0
3257,1208000, Good ,9,No,0,4,98004,1989
3258,1100000, Good ,9,No,0,5,98119,0
3259,1900000, Excellent ,10,No,0,3,98112,0
3260,580000, Good ,9,No,0,3,98072,0
3261,380000, Average ,7,No,0,5,98126,0
3262,256000, Below Average ,5,No,0,4,98055,0
3263,349950, Good ,8,No,0,3,98125,0
3264,691500, Average ,7,No,0,3,98115,2002
3265,556000, Average ,7,No,0,4,98105,0
3266,218000, Good ,8,No,0,4,98023,0
3267,425000, Average ,7,No,0,5,98108,0
3268,935000, Excellent ,10,No,0,3,98014,0
3269,732000, Good ,9,No,0,4,98006,0
3270,805500, Average ,7,No,0,4,98004,0
3271,507250, Below Average ,6,No,2,3,98126,0
3272,800000, Excellent ,10,No,0,3,98053,0
3273,600000, Good ,8,No,1,4,98008,0
3274,627800, Good ,9,No,0,3,98074,0
3275,660000, Average ,7,No,0,5,98115,0
3276,153503, Average ,7,No,0,3,98003,0
3277,456500, Average ,7,No,0,3,98034,0
3278,1306000, Good ,9,No,0,3,98004,0
3279,843500, Excellent ,11,No,0,3,98052,0
3280,625000, Average ,7,No,0,3,98103,0
3281,527000, Average ,7,No,0,3,98105,0
3282,1965000, Good ,9,No,3,4,98004,0
3283,1003000, Good ,9,No,0,4,98005,0
3284,855000, Good ,8,No,0,3,98117,2013
3285,725000, Good ,9,No,3,3,98059,0
3286,315000, Below Average ,6,No,0,3,98126,0
3287,180000, Average ,7,No,0,3,98001,0
3288,700000, Average ,7,No,3,3,98136,2013
3289,476500, Average ,7,No,0,4,98033,1997
3290,193000, Average ,7,No,0,3,98148,0
3291,295000, Average ,7,No,0,3,98030,0
3292,363000, Below Average ,6,No,0,4,98136,0
3293,875000, Excellent ,11,No,0,4,98077,0
3294,257200, Average ,7,No,0,4,98002,0
3295,555000, Good ,8,No,0,3,98008,0
3296,380000, Average ,7,No,0,4,98022,0
3297,282000, Average ,7,No,0,3,98023,0
3298,545000, Average ,7,No,0,3,98115,0
3299,550000, Average ,7,No,0,3,98115,0
3300,921500, Average ,7,No,0,3,98115,0
3301,885000, Average ,7,No,0,5,98112,0
3302,820000, Good ,8,No,2,3,98119,1984
3303,289000, Below Average ,6,No,0,5,98056,0
3304,334000, Average ,7,No,0,3,98116,2011
3305,206000, Below Average ,5,No,0,5,98010,0
3306,491950, Average ,7,No,0,3,98115,0
3307,430000, Good ,8,No,0,3,98024,0
3308,208000, Average ,7,No,0,4,98042,0
3309,245000, Good ,8,No,0,3,98023,0
3310,426000, Below Average ,6,No,0,4,98117,0
3311,400000, Average ,7,No,0,3,98059,0
3312,553000, Average ,7,No,0,3,98115,0
3313,296000, Below Average ,5,No,0,3,98117,0
3314,428000, Good ,8,No,0,4,98042,0
3315,325000, Average ,7,No,0,3,98106,0
3316,294000, Below Average ,6,No,0,5,98133,0
3317,410000, Average ,7,No,0,4,98059,0
3318,590000, Good ,8,No,0,4,98003,1987
3319,445000, Average ,7,No,0,4,98029,0
3320,921000, Good ,8,No,4,4,98122,0
3321,496000, Good ,8,No,0,3,98045,0
3322,95000, Average ,7,No,0,3,98198,0
3323,359000, Below Average ,6,No,0,4,98126,0
3324,452500, Average ,7,No,0,4,98045,0
3325,555000, Average ,7,No,0,4,98116,0
3326,549900, Good ,9,No,0,4,98042,0
3327,569000, Good ,8,No,0,5,98155,0
3328,318500, Average ,7,No,0,5,98058,0
3329,487028, Good ,9,No,0,3,98112,0
3330,240000, Average ,7,No,0,4,98032,0
3331,253000, Average ,7,No,0,3,98030,0
3332,380000, Average ,7,No,0,4,98198,0
3333,250000, Below Average ,6,No,0,4,98092,0
3334,368500, Good ,9,No,0,3,98092,0
3335,340000, Good ,8,No,0,3,98022,0
3336,400000, Average ,7,No,0,3,98136,0
3337,835000, Good ,8,No,0,5,98117,0
3338,299000, Good ,8,No,0,3,98023,0
3339,1675000, Excellent ,10,No,0,5,98102,0
3340,265000, Average ,7,No,0,3,98092,0
3341,437500, Good ,8,No,0,3,98059,0
3342,865000, Average ,7,No,0,3,98199,2013
3343,626000, Good ,8,No,0,3,98029,0
3344,247300, Average ,7,No,0,3,98144,0
3345,2075000, Excellent ,11,No,0,3,98004,0
3346,425000, Good ,8,No,0,2,98108,0
3347,905000, Good ,9,No,4,3,98008,0
3348,641250, Excellent ,10,No,2,3,98117,0
3349,675000, Good ,8,No,0,3,98027,0
3350,845000, Good ,9,No,0,3,98045,0
3351,401500, Average ,7,No,0,4,98133,0
3352,395000, Average ,7,No,0,3,98052,0
3353,1100000, Average ,7,No,0,5,98040,0
3354,145000, Below Average ,6,No,0,3,98168,0
3355,900000, Good ,8,No,0,3,98117,0
3356,374500, Average ,7,No,0,4,98034,0
3357,850000, Good ,8,No,0,4,98005,0
3358,490000, Average ,7,No,0,3,98116,0
3359,304000, Good ,8,No,0,3,98003,0
3360,400000, Average ,7,No,0,4,98133,0
3361,454000, Good ,8,No,0,3,98011,0
3362,160000, Below Average ,6,No,0,2,98118,0
3363,542000, Average ,7,No,0,3,98052,2014
3364,403500, Good ,8,No,0,4,98166,0
3365,418000, Average ,7,No,0,3,98038,0
3366,406000, Average ,7,No,1,3,98198,0
3367,242500, Average ,7,No,0,3,98198,0
3368,425000, Good ,9,No,0,3,98058,0
3369,613000, Average ,7,No,0,3,98103,0
3370,189000, Average ,7,No,0,2,98045,0
3371,700000, Average ,7,No,0,3,98125,2014
3372,750000, Average ,7,No,0,4,98103,0
3373,494000, Average ,7,No,0,4,98115,0
3374,700000, Good ,9,No,0,3,98075,0
3375,705000, Good ,8,No,0,3,98077,0
3376,356000, Average ,7,No,0,3,98072,0
3377,625000, Average ,7,No,0,4,98052,0
3378,144975, Below Average ,5,No,0,3,98198,0
3379,970000, Excellent ,11,No,3,3,98029,0
3380,415000, Average ,7,No,0,3,98072,0
3381,485000, Good ,8,No,0,4,98034,0
3382,799950, Excellent ,10,No,0,3,98052,0
3383,783350, Excellent ,10,No,0,3,98077,0
3384,430000, Average ,7,No,0,3,98109,0
3385,2544750, Excellent ,10,No,0,4,98112,0
3386,975000, Excellent ,10,No,0,3,98053,0
3387,950000, Average ,7,No,0,3,98004,0
3388,350000, Average ,7,No,0,3,98177,0
3389,637000, Good ,8,No,0,3,98125,0
3390,895000, Excellent ,10,No,0,3,98059,0
3391,579000, Average ,7,No,0,5,98118,0
3392,314900, Average ,7,No,0,3,98003,0
3393,122000, Below Average ,6,No,0,3,98022,0
3394,405000, Average ,7,No,0,5,98103,0
3395,553650, Good ,8,No,0,3,98112,0
3396,369900, Good ,8,No,0,3,98126,0
3397,225000, Average ,7,No,0,4,98001,0
3398,160000, Below Average ,6,No,0,3,98178,0
3399,449500, Good ,8,No,0,3,98038,0
3400,650000, Average ,7,No,0,4,98004,0
3401,542126, Good ,8,No,0,3,98077,0
3402,309950, Average ,7,No,0,3,98045,0
3403,115000, Below Average ,5,No,0,3,98001,0
3404,221700, Average ,7,No,0,4,98032,0
3405,726000, Good ,8,No,0,4,98107,0
3406,515000, Average ,7,No,0,4,98116,0
3407,756000, Good ,9,No,0,3,98006,0
3408,1570000, Good ,9,No,0,5,98112,0
3409,442000, Good ,8,No,0,4,98074,0
3410,260000, Average ,7,No,0,4,98031,0
3411,390000, Average ,7,No,0,4,98102,0
3412,459500, Average ,7,No,0,3,98117,0
3413,330000, Average ,7,No,0,5,98155,0
3414,189000, Below Average ,6,No,0,3,98168,0
3415,280000, Average ,7,No,0,4,98030,0
3416,400000, Average ,7,No,0,2,98155,0
3417,368000, Below Average ,6,No,0,5,98056,0
3418,390000, Good ,8,No,0,4,98058,0
3419,245000, Below Average ,6,No,0,3,98133,0
3420,375000, Average ,7,No,0,4,98133,0
3421,465000, Below Average ,6,No,0,3,98033,0
3422,445000, Average ,7,No,0,3,98059,0
3423,250000, Average ,7,No,0,3,98118,0
3424,475500, Good ,8,No,0,4,98133,0
3425,672324, Good ,8,No,0,3,98105,0
3426,420000, Below Average ,6,No,0,3,98115,0
3427,515000, Average ,7,No,0,5,98117,0
3428,732350, Good ,9,No,0,3,98052,0
3429,297500, Average ,7,No,0,3,98038,0
3430,475000, Good ,8,No,0,3,98115,0
3431,414000, Average ,7,No,0,3,98019,0
3432,357250, Below Average ,6,No,0,4,98125,0
3433,289950, Below Average ,6,No,0,4,98133,0
3434,550000, Below Average ,6,No,0,4,98118,0
3435,446000, Average ,7,No,0,3,98028,0
3436,279000, Below Average ,5,No,0,4,98038,0
3437,370000, Average ,7,No,0,3,98011,0
3438,216000, Below Average ,6,No,0,3,98188,0
3439,1100000, Average ,7,No,1,3,98004,0
3440,1280600, Good ,8,No,1,5,98040,0
3441,355000, Average ,7,No,1,3,98106,0
3442,699000, Good ,9,No,0,3,98008,0
3443,412000, Good ,8,No,0,3,98133,0
3444,276000, Below Average ,6,No,0,3,98065,1951
3445,100000, Below Average ,6,No,0,3,98178,0
3446,955500, Good ,8,No,0,3,98119,1993
3447,199000, Average ,7,No,0,3,98058,0
3448,762000, Good ,9,No,0,3,98065,0
3449,425000, Average ,7,No,0,5,98034,0
3450,546000, Average ,7,No,0,3,98116,0
3451,419600, Average ,7,No,0,3,98133,0
3452,735000, Good ,8,No,0,5,98199,0
3453,1234570, Excellent ,11,No,0,3,98112,0
3454,445000, Average ,7,No,0,3,98117,0
3455,665000, Good ,8,No,0,3,98045,1989
3456,1290000, Excellent ,11,No,0,3,98034,0
3457,508500, Good ,8,No,0,3,98074,0
3458,345950, Good ,8,No,0,3,98155,0
3459,207500, Average ,7,No,0,3,98042,0
3460,1075000, Good ,8,No,0,4,98040,0
3461,640000, Good ,8,No,0,4,98112,0
3462,329500, Average ,7,No,0,4,98070,0
3463,460000, Good ,8,No,0,3,98028,0
3464,1230000, Good ,8,No,1,3,98004,2003
3465,805000, Average ,7,No,3,4,98118,1962
3466,200000, Below Average ,6,No,0,3,98042,0
3467,749700, Good ,8,No,0,3,98059,0
3468,288000, Average ,7,No,0,3,98125,0
3469,535000, Average ,7,No,0,4,98117,0
3470,330000, Average ,7,No,2,4,98178,0
3471,479200, Average ,7,No,0,4,98116,0
3472,373000, Good ,8,No,0,3,98042,0
3473,355000, Average ,7,No,0,4,98178,0
3474,275000, Average ,7,No,0,3,98038,0
3475,380000, Average ,7,No,0,3,98136,0
3476,417000, Average ,7,No,0,4,98105,0
3477,1165000, Excellent ,11,No,0,3,98075,0
3478,598500, Excellent ,10,No,0,3,98074,0
3479,629000, Average ,7,No,0,5,98199,0
3480,226950, Below Average ,6,No,0,3,98168,0
3481,1225000, Good ,9,No,0,4,98177,0
3482,415000, Good ,8,No,0,5,98056,0
3483,595000, Good ,8,No,0,3,98029,0
3484,209950, Below Average ,6,No,0,5,98042,0
3485,568000, Average ,7,No,0,3,98053,0
3486,119900, Below Average ,6,No,0,3,98178,0
3487,207000, Average ,7,No,0,4,98023,0
3488,195000, Average ,7,No,0,3,98001,0
3489,324950, Average ,7,No,0,3,98166,0
3490,210000, Below Average ,6,No,0,4,98133,0
3491,1078000, Good ,9,No,0,3,98053,0
3492,325088, Average ,7,No,0,3,98108,0
3493,790000, Good ,8,No,0,4,98058,0
3494,150000, Below Average ,5,No,0,3,98058,0
3495,790000, Excellent ,10,No,0,3,98059,0
3496,255000, Below Average ,6,No,0,3,98126,0
3497,697000, Average ,7,No,0,5,98117,0
3498,457500, Average ,7,No,0,4,98117,0
3499,690000, Good ,8,No,0,5,98115,0
3500,967000, Good ,9,No,0,3,98103,2005
3501,980000, Good ,9,No,1,4,98040,0
3502,619420, Good ,9,No,0,4,98059,0
3503,389000, Below Average ,6,No,0,3,98103,0
3504,500000, Average ,7,No,0,3,98118,0
3505,569000, Average ,7,No,1,4,98004,0
3506,425000, Average ,7,No,0,4,98034,0
3507,635000, Good ,8,No,0,4,98118,0
3508,256500, Below Average ,6,No,0,4,98070,0
3509,695000, Good ,8,No,0,3,98028,0
3510,535000, Average ,7,No,0,3,98107,0
3511,454200, Good ,8,No,0,3,98059,0
3512,418500, Below Average ,6,No,0,3,98117,0
3513,749950, Good ,9,No,0,4,98072,0
3514,338500, Good ,8,No,0,3,98070,0
3515,1250000, Excellent ,10,No,2,3,98040,0
3516,299950, Good ,8,No,0,4,98001,0
3517,325000, Average ,7,No,0,3,98168,0
3518,434000, Good ,8,No,0,3,98011,0
3519,328950, Average ,7,No,0,5,98058,0
3520,2095000, Excellent ,10,No,3,4,98144,0
3521,570000, Good ,8,No,0,3,98075,0
3522,802000, Good ,8,No,0,3,98103,0
3523,525000, Average ,7,No,0,3,98103,0
3524,700000, Good ,8,No,0,4,98119,0
3525,350000, Below Average ,6,No,0,3,98042,1999
3526,277500, Average ,7,No,0,3,98133,0
3527,1575000, Excellent ,10,No,0,4,98004,0
3528,195000, Below Average ,6,No,0,5,98022,0
3529,222000, Average ,7,No,0,3,98002,0
3530,865000, Good ,8,No,0,4,98040,0
3531,445000, Average ,7,No,0,5,98144,0
3532,495800, Average ,7,No,0,3,98115,0
3533,548500, Average ,7,No,0,3,98122,0
3534,310000, Average ,7,No,0,4,98058,0
3535,205000, Average ,7,No,0,4,98055,0
3536,470000, Average ,7,No,0,3,98038,0
3537,430000, Average ,7,No,0,3,98010,0
3538,310000, Average ,7,No,0,3,98125,0
3539,355000, Average ,7,No,0,4,98133,0
3540,621500, Good ,8,No,2,4,98166,0
3541,175000, Average ,7,No,0,3,98146,0
3542,326000, Average ,7,No,0,3,98146,0
3543,690000, Average ,7,No,2,3,98116,0
3544,335000, Good ,8,No,0,3,98003,0
3545,197000, Average ,7,No,0,3,98188,0
3546,312500, Average ,7,No,0,3,98055,2008
3547,436000, Average ,7,No,0,5,98155,0
3548,1015000, Good ,8,No,0,3,98103,0
3549,805000, Good ,9,No,1,3,98006,0
3550,652427, Good ,8,No,0,4,98074,0
3551,1008000, Good ,9,No,0,4,98005,1992
3552,355000, Good ,9,No,0,3,98092,0
3553,334550, Average ,7,No,0,3,98133,0
3554,557500, Good ,8,No,0,3,98052,0
3555,277500, Average ,7,No,0,3,98188,0
3556,300000, Below Average ,6,No,0,3,98058,0
3557,325000, Average ,7,No,0,4,98133,0
3558,402500, Average ,7,No,0,3,98144,2013
3559,461000, Average ,7,No,0,4,98007,0
3560,540000, Average ,7,No,0,3,98103,0
3561,385000, Average ,7,No,0,4,98108,0
3562,480000, Average ,7,No,0,3,98103,0
3563,539950, Good ,8,No,1,4,98056,0
3564,529000, Good ,9,No,0,3,98024,0
3565,417000, Average ,7,No,0,3,98199,0
3566,405000, Average ,7,No,0,3,98027,0
3567,299000, Good ,8,No,0,4,98023,0
3568,299000, Average ,7,No,0,3,98001,0
3569,372220, Average ,7,No,0,3,98136,0
3570,494400, Below Average ,6,No,0,4,98109,0
3571,280000, Average ,7,No,0,3,98055,0
3572,277950, Average ,7,No,0,3,98023,0
3573,770000, Good ,8,No,0,3,98058,0
3574,760000, Excellent ,10,No,0,3,98072,0
3575,230000, Average ,7,No,0,3,98198,0
3576,525000, Good ,9,No,0,3,98155,0
3577,307000, Average ,7,No,0,3,98045,0
3578,253779, Below Average ,6,No,0,3,98188,0
3579,405000, Good ,8,No,0,3,98155,0
3580,360000, Below Average ,6,No,0,4,98146,0
3581,521000, Below Average ,6,No,3,4,98116,0
3582,680000, Good ,9,No,0,3,98005,0
3583,355000, Low ,4,No,2,4,98074,0
3584,200000, Average ,7,No,0,4,98042,0
3585,330000, Average ,7,No,0,3,98118,0
3586,221000, Average ,7,No,0,3,98023,0
3587,1598890, Excellent ,11,No,4,4,98116,1977
3588,310000, Below Average ,6,No,0,4,98125,0
3589,862000, Good ,8,No,0,5,98199,0
3590,200000, Average ,7,No,0,3,98168,0
3591,630000, Average ,7,No,0,5,98008,0
3592,432250, Average ,7,No,0,3,98029,0
3593,478000, Average ,7,No,0,4,98033,0
3594,249000, Average ,7,No,0,3,98032,0
3595,495000, Good ,9,No,0,3,98108,0
3596,630000, Average ,7,No,2,4,98008,0
3597,550000, Good ,8,No,0,3,98053,0
3598,350000, Good ,8,No,0,4,98042,0
3599,270000, Average ,7,No,0,3,98058,0
3600,488250, Average ,7,No,0,3,98033,0
3601,248000, Average ,7,No,0,3,98023,0
3602,889000, Good ,9,No,0,3,98136,0
3603,375000, Below Average ,6,No,0,3,98117,0
3604,933000, Average ,7,No,2,3,98102,0
3605,625000, Good ,8,No,2,3,98006,0
3606,328000, Below Average ,6,No,0,3,98116,0
3607,470000, Good ,8,No,2,4,98166,0
3608,502500, Good ,8,No,0,3,98056,0
3609,484000, Average ,7,No,0,3,98072,0
3610,252500, Below Average ,6,No,0,4,98014,0
3611,610000, Good ,8,No,0,3,98006,0
3612,419000, Good ,8,No,0,4,98155,0
3613,322500, Good ,8,No,0,4,98092,0
3614,563000, Average ,7,No,0,3,98109,0
3615,464000, Good ,9,No,0,3,98042,0
3616,870000, Excellent ,10,No,3,4,98115,1996
3617,280000, Good ,8,No,0,3,98103,0
3618,850000, Good ,9,No,0,3,98006,0
3619,458950, Average ,7,No,0,3,98115,0
3620,122000, Below Average ,6,No,0,3,98168,0
3621,525000, Average ,7,No,0,3,98117,0
3622,286300, Average ,7,No,0,3,98045,0
3623,218450, Below Average ,6,No,0,4,98166,0
3624,525000, Average ,7,No,0,3,98107,0
3625,650000, Average ,7,No,0,3,98107,0
3626,356000, Average ,7,No,0,3,98045,0
3627,436500, Average ,7,No,0,3,98117,0
3628,410000, Average ,7,No,0,3,98034,0
3629,512500, Average ,7,No,0,4,98125,0
3630,510000, Below Average ,6,No,1,3,98118,0
3631,566000, Good ,8,No,0,4,98005,0
3632,525000, Good ,8,No,1,3,98166,1981
3633,435000, Below Average ,6,No,0,3,98126,0
3634,406500, Good ,8,No,2,3,98014,0
3635,550000, Good ,8,No,0,3,98052,0
3636,251000, Below Average ,6,No,0,5,98022,0
3637,830000, Good ,8,No,0,4,98040,0
3638,803000, Good ,9,No,0,3,98052,0
3639,206000, Below Average ,5,No,0,4,98002,0
3640,200000, Average ,7,No,0,3,98178,0
3641,219000, Below Average ,6,No,0,3,98106,0
3642,777000, Average ,7,No,0,3,98199,2014
3643,593700, Good ,8,No,0,3,98075,0
3644,712500, Average ,7,No,0,4,98004,0
3645,600000, Average ,7,No,0,4,98116,0
3646,554663, Average ,7,No,0,3,98105,0
3647,267000, Average ,7,No,0,4,98188,0
3648,390000, Average ,7,No,0,5,98133,0
3649,335000, Average ,7,No,0,3,98108,0
3650,938000, Good ,8,No,0,5,98040,0
3651,370000, Average ,7,No,0,3,98198,0
3652,335000, Average ,7,No,0,3,98042,0
3653,695000, Average ,7,No,0,3,98103,0
3654,387500, Average ,7,No,0,4,98166,0
3655,245000, Average ,7,No,0,3,98031,0
3656,308550, Average ,7,No,0,3,98045,0
3657,225000, Average ,7,No,0,3,98003,0
3658,715000, Good ,9,No,0,3,98053,0
3659,335000, Average ,7,No,0,4,98133,0
3660,634000, Good ,9,No,0,3,98029,0
3661,337500, Average ,7,No,0,3,98108,0
3662,440000, Below Average ,6,No,0,4,98010,0
3663,350000, Average ,7,No,2,3,98045,0
3664,400000, Below Average ,5,No,0,3,98136,0
3665,1288000, Excellent ,11,No,0,4,98006,0
3666,435000, Average ,7,No,0,4,98006,0
3667,681000, Good ,8,No,0,3,98065,0
3668,397000, Good ,8,No,0,3,98144,0
3669,775000, Excellent ,10,No,0,3,98077,0
3670,480000, Average ,7,No,0,4,98008,0
3671,158000, Average ,7,No,0,4,98030,0
3672,590000, Good ,8,No,0,3,98010,0
3673,772500, Good ,9,No,0,3,98065,0
3674,464500, Good ,8,No,0,3,98155,0
3675,281000, Average ,7,No,0,3,98188,0
3676,620000, Good ,8,No,0,3,98052,0
3677,475000, Average ,7,No,1,4,98116,0
3678,245000, Below Average ,6,No,0,4,98055,0
3679,660000, Average ,7,No,0,4,98115,0
3680,527500, Good ,8,No,0,5,98006,0
3681,135000, Below Average ,6,No,0,4,98010,0
3682,275000, Average ,7,No,0,3,98092,0
3683,430000, Average ,7,No,0,3,98122,0
3684,213500, Average ,7,No,0,4,98002,0
3685,535000, Good ,9,No,0,3,98045,0
3686,641000, Average ,7,No,0,3,98004,0
3687,436300, Average ,7,No,0,5,98056,0
3688,1440000, Good ,8,No,0,3,98109,0
